Bellerophon Ther Com,BLPH,20180409,1.94,2.12,1.84,1.99,158200
Biolinerx Ltd,BLRX,20180409,0.86,0.9,0.85,0.86,73800
Bluebird Bio,BLUE,20180409,168.5,175.55,167.4,173.25,1156300
Bmc Stock Holdings,BMCH,20180409,20,20.15,19.6,19.7,328400
Biomerica Inc,BMRA,20180409,4.19,4.19,4,4.15,8500
Bank of Marin Bancrp,BMRC,20180409,69.55,70.55,69.05,69.45,20300
Biomarin Pharmaceut,BMRN,20180409,77.53,79.78,76.77,78.65,1336800
Bryn Mawr Bank Corp,BMTC,20180409,43.85,44.25,43.5,43.55,63300
Beneficial Bancorp,BNCL,20180409,15.5,15.75,15.45,15.45,196600
Total Intl Bond ETF Vanguard,BNDX,20180409,54.67,54.71,54.65,54.69,1115100
Benefitfocus,BNFT,20180409,24.75,25.05,23.45,23.5,127900
Bonso Elec Intl In,BNSO,20180409,3.15,3.15,3.01,3.14,11600
Benitec Biopharm Ads,BNTC,20180409,3.24,3.28,3.21,3.21,900
Bank of Commerce Hld,BOCH,20180409,11.6,11.6,11.3,11.4,19900
Bofi Holding Inc,BOFI,20180409,40.43,41.03,40.2,40.22,417900
Bofi Hld Sub Not,BOFIL,20180409,25.88,25.88,25.88,25.88,700
Bojangles Inc CS,BOJA,20180409,14.05,14.1,13.9,14,179900
Bok Financial Corp,BOKF,20180409,99.55,100.67,98.27,98.4,101000
Bok Financial Corp,BOKFL,20180409,25.05,25.17,25,25.02,5700
Audentes Therapeutics Inc,BOLD,20180409,29.55,33.48,29.44,32.26,951100
Boston Omaha Corporation Class A,BOMN,20180409,22.57,23.98,22.57,23.19,81100
Dynamic Materials,BOOM,20180409,25.95,27.45,25.75,26.55,107100
Bos Better Online,BOSC,20180409,2.2,2.235,2.18,2.22,54100
Bank of The Jame Fnl,BOTJ,20180409,15.06,15.25,15.03,15.25,3700
G-X Robotics & Artificial Intel Thmtc ETF,BOTZ,20180409,23,23.175,22.9,22.9,867700
Boxlight Corporation Class A,BOXL,20180409,3.27,3.27,3.27,3.27,200
Boston Pvt Finl Hldg,BPFH,20180409,15.1,15.4,14.95,15.25,630100
Boston Private Dep S,BPFHP,20180409,25.3,25.3,25.3,25.3,500
Blueprint Medi Cm ST,BPMC,20180409,90.98,94.1,89.98,90.95,247000
Popular Inc,BPOP,20180409,42.69,43.06,41.86,41.91,540400
Popular Inc Trust II,BPOPM,20180409,22.71,22.71,22.71,22.71,400
Popular Inc Trust I,BPOPN,20180409,24.39,24.47,24.3,24.38,5400
Bank of Princeton,BPRN,20180409,34.27,34.5,34.2,34.31,16600
Bio-Path Holdings,BPTH,20180409,2.01,2.015,1.86,1.91,95500
Brookfield Property Partners L,BPY,20180409,18.96,19.32,18.86,18.97,591100
Craft Brew Alliance,BREW,20180409,19.75,19.9,19.6,19.7,110500
Bridgford Foods Cp,BRID,20180409,14.54,14.54,14.2,14.2,1400
Brookline Bancorp,BRKL,20180409,16.15,16.3,15.975,16.05,213900
Bruker Corp,BRKR,20180409,29.4,29.92,29.22,29.36,658400
Brooks Automation,BRKS,20180409,26,26.73,25.67,25.69,486100
Borqs Technologies Inc,BRQS,20180409,9.5,9.75,9.05,9.05,4300
Bassett Furniture,BSET,20180409,29.5,29.5,28.8,29.05,67400
Bear State Fin Inc,BSF,20180409,10.3,10.3,10.27,10.27,31100
Biostar Pharmaceutic,BSPM,20180409,2.72,2.84,2.55,2.82,54000
Bsquare Corp,BSQR,20180409,4.35,4.35,4.1,4.2,13100
Sierra Bancorp,BSRR,20180409,26.56,27.07,26.39,26.45,19800
Biospecifics Tech Cp,BSTC,20180409,43.71,44.32,43,43.54,13000
Bioxcel Therapeutics Inc.,BTAI,20180409,10.915,11,10.011,10.17,75600
Blue Buffalo Pet,BUFF,20180409,39.93,39.98,39.92,39.96,2406300
Burcon Nutrascience,BUR,20180409,0.4,0.42,0.39,0.39,22800
Chanticleer Hldgs,BURG,20180409,3.64,3.66,3.35,3.36,22100
First Busey Corp,BUSE,20180409,29.87,30.3,29.73,29.74,76500
Broadvision Inc,BVSN,20180409,2.3,2.65,2.3,2.65,3600
Biondvax Pharma Ads,BVXV,20180409,5.8,5.8,5.52,5.55,1900
Bridgewater Bancshares Inc.,BWB,20180409,13.04,13.17,12.97,12.99,97000
Broadwind Energy Inc,BWEN,20180409,2.8,3.07,2.75,2.85,612100
Bankwell Financial,BWFG,20180409,32,33.11,31.5,31.88,22200
Baldwin Lyons Cl A,BWINA,20180409,22.87,23,22.87,23,900
Baldwin Lyons Cl B,BWINB,20180409,23.45,23.61,23.1,23.15,19800
Bay Bancorp Inc,BYBK,20180409,13.3,13.45,13.3,13.4,24200
Broadway Fin Cp,BYFC,20180409,2.15,2.15,2.04,2.05,1300
Beyondspring Inc Ordinary Shares,BYSI,20180409,26.99,27.05,26.8,26.8,1200
Baozun Inc Ads,BZUN,20180409,46.8,50.79,46.72,48.97,3421500
CA Inc,CA,20180409,33.4,33.83,33.27,33.29,1549600
China Automotive Sys,CAAS,20180409,4.35,4.35,4.29,4.29,19300
Camden Natl Cp,CAC,20180409,44.14,44.68,43.62,43.65,21300
Credit Acceptance,CACC,20180409,318.67,323.58,314.08,314.11,90800
Legg Clearbridge All Cap Growth ETF,CACG,20180409,28.291,28.291,28.265,28.265,400
China Advanced Const,CADC,20180409,2.15,2.3,2.15,2.25,42200
8Point3 Energy Cl A,CAFD,20180409,11.9,12.09,11.9,12.05,118000
Cheesecake Fact,CAKE,20180409,52.5,52.76,51.265,51.45,875200
Calithera Biosci Com,CALA,20180409,5.5,5.85,5.45,5.65,569700
China Auto Logistics,CALI,20180409,2.87,2.98,2.76,2.83,93000
Magicjack Vocaltec L,CALL,20180409,8.45,8.45,8.4,8.45,35100
Cal-Maine Foods In,CALM,20180409,46.7,46.9,46.05,46.3,325400
Calamp Corp,CAMP,20180409,22.42,22.79,22.39,22.39,134600
Camtek Ltd,CAMT,20180409,6.81,7.24,6.8,6.88,208300
Capricor Therap,CAPR,20180409,1.32,1.34,1.25,1.28,186400
Avis Budget Group I,CAR,20180409,48.36,49.22,48.03,48.07,1836000
Cara Therapeutics,CARA,20180409,12.06,12.25,11.86,11.89,521200
Carbonite Inc,CARB,20180409,29.1,29.55,28.6,28.65,133300
Cargurus Inc Class A,CARG,20180409,38.48,39.2,37.59,37.9,401600
Carolina Financial Corp,CARO,20180409,39.53,39.92,39.07,39.14,41100
Carolina Trust Bank,CART,20180409,9.26,9.325,8.908,9.2,24700
Carver Bancorp,CARV,20180409,2.76,2.76,2.55,2.59,6800
Nasdaq Global Auto Index Fund FT,CARZ,20180409,41.36,41.595,41.36,41.58,1400
Casa Systems Inc,CASA,20180409,27.71,29.89,27.71,28.82,406300
Meta Financial Grp,CASH,20180409,113.55,114.75,111.25,111.45,67200
Casi Phrmactcls Inc,CASI,20180409,6.94,6.94,6.14,6.53,1401900
Cas Medical Sys Inc,CASM,20180409,1.26,1.26,1.21,1.21,3400
Cass Information Sys,CASS,20180409,59.16,60.63,58.8,58.95,27500
Casey's General Stor,CASY,20180409,107.35,108.74,106.46,107.42,278100
Catabasis Pharma,CATB,20180409,1.79,1.8,1.74,1.76,133500
Cambridge Bancorp,CATC,20180409,83.79,84.98,83.39,84.25,7400
G-X S&P 500 Catholic Values ETF,CATH,20180409,32.26,32.56,32.205,32.25,25500
Cardtronics Inc,CATM,20180409,21.42,21.69,20.78,20.85,400500
Catasys Inc,CATS,20180409,4.79,4.88,4.63,4.78,19000
Cathay Genl Bncp,CATY,20180409,39.29,39.78,38.73,38.76,320700
Cavium Inc,CAVM,20180409,78.07,79.56,77.34,77.35,655800
China Bak Battery,CBAK,20180409,1.35,1.35,1.3,1.3,19900
Colony Bankcorp Inc,CBAN,20180409,15.3,16.2,15.3,15.8,1000
Cymabay Therapeutics,CBAY,20180409,11.24,11.725,11.1,11.48,862800
Catalyst Bio,CBIO,20180409,23.61,25.24,23.47,23.5,119000
Cleveland Biolabs,CBLI,20180409,3.13,3.2,3.02,3.04,4400
Cellular Biomedicine,CBMG,20180409,19.25,19.65,18.6,19.5,46500
CBOE Global Markets Inc,CBOE,20180409,109.87,112.05,109.73,110.03,931000
China Biologic Produ,CBPO,20180409,85.03,85.81,84.73,84.93,172800
Cracker Barrel,CBRL,20180409,164.27,164.885,161.11,162.61,223100
Commerce Bancshares,CBSH,20180409,59.15,60.07,58.85,58.9,455300
Commerce BNC B Dep,CBSHP,20180409,25.905,25.905,25.72,25.75,7300
Cbtx Inc,CBTX,20180409,28.95,29.39,28.74,29.14,25700
Capital City Bank Gr,CCBG,20180409,24.8,24.885,24.49,24.66,5400
China Ceramics Co,CCCL,20180409,1.5,1.66,1.5,1.6,26900
China Commercial Cre,CCCR,20180409,1.13,1.15,1.05,1.14,35600
Calams Dy Cnv In,CCD,20180409,19.93,19.98,19.79,19.82,65400
Chinacache Hldgs ADR,CCIH,20180409,1.08,1.14,1.08,1.12,73900
CSI Compressco,CCLP,20180409,7.05,7.13,6.9,7.02,80100
Cabot Microelectron,CCMP,20180409,104.77,107.32,103.42,104.7,84500
Cnb Financial Corp,CCNE,20180409,29.02,29.35,28.61,28.68,6800
Cogent Comm Hldgs,CCOI,20180409,44.4,45.225,44.15,44.8,184000
China Customer Ord,CCRC,20180409,15.18,16.68,15.18,15.89,278200
Cross Ctry Hlthcr,CCRN,20180409,11.17,11.22,10.975,11.04,256800
Chemocentryx Inc,CCXI,20180409,12.93,12.93,12.31,12.35,244900
Victory US Eqty Income Ehnd Vol Wtd ETF,CDC,20180409,45.2,45.59,45.14,45.36,68200
Centennial Resource Development Inc,CDEV,20180409,16.86,17.07,16.54,16.57,2617200
Cdk Global Inc,CDK,20180409,63.79,64.33,63.49,63.56,1051200
Victory US Largecap Hi Div Vol Wtd ETF,CDL,20180409,44.11,44.335,44.001,44.028,12300
Cardlytics Inc.,CDLX,20180409,14.69,15.41,14.29,14.57,81500
Avid Bioservices Inc.,CDMO,20180409,3.4,3.4,3.05,3.14,608300
Avid Bioservices Inc.,CDMOP,20180409,24.91,24.95,24.91,24.95,600
Caredx Inc,CDNA,20180409,8.59,8.9,8.59,8.72,511500
Cadence Design Sys,CDNS,20180409,36.16,37.13,36.03,36.25,1971200
Clean Diesel Technol,CDTI,20180409,0.83,0.87,0.72,0.76,135100
Cidara Thera,CDTX,20180409,3.8,4.05,3.7,3.75,422500
CDW Corp,CDW,20180409,68.62,69.64,68.36,68.45,544300
Chromadex Corp CS,CDXC,20180409,4.1,4.21,4.05,4.08,359300
Codexis Inc,CDXS,20180409,10.45,11.15,10.052,10.875,563600
Cadiz Inc,CDZI,20180409,13.65,13.65,13.25,13.45,77500
C E C O Envir,CECE,20180409,4.67,4.73,4.55,4.63,110300
Career Education,CECO,20180409,13.05,13.16,12.98,13.04,147600
Celcuity Inc,CELC,20180409,16.77,18.585,16.72,16.88,27800
Celgene Corp,CELG,20180409,87.41,88.99,86.83,86.94,6127300
Celgene Cp Cvr,CELGZ,20180409,0.33,0.33,0.28,0.28,15100
Celsius Holdings Inc,CELH,20180409,4.63,4.63,4.33,4.38,31000
Chembio Diagnostics,CEMI,20180409,8,8.01,7.8,7.8,5700
Central Garden,CENT,20180409,42.79,42.81,42.04,42.1,152300
Central Garden & Pet,CENTA,20180409,39.28,39.54,38.84,39.06,137000
Century Aluminum C,CENX,20180409,17.63,19.28,17.6,18.82,5170600
Cerecor Inc,CERC,20180409,3.98,4.06,3.8,3.92,215000
Cerecor Inc Cl A WT,CERCW,20180409,0.26,0.3,0.22,0.29,3500
Cerner Corp,CERN,20180409,56.86,57.37,56.54,56.57,3362900
Cerus Corp,CERS,20180409,5.25,5.33,5.13,5.19,847000
Central EUR Med A,CETV,20180409,3.95,4,3.75,3.75,965500
Cemtrex Inc,CETX,20180409,2.78,2.78,2.62,2.75,37100
Cemtrex Inc Series 1 Pfd.,CETXP,20180409,5.05,5.05,5.05,5.05,100
Ceva Inc,CEVA,20180409,35.65,36.05,35.1,35.2,149000
Victoryshares Emerging Market High Div Vol Wtd E,CEY,20180409,26.31,26.31,26.31,26.31,200
Victory EM Vol Wtd ETF,CEZ,20180409,29.84,29.84,29.76,29.82,1000
Victory US 500 Vol ETF ETF,CFA,20180409,48.39,48.87,48.21,48.21,27200
Community First Bancshares Inc,CFBI,20180409,11.26,11.4,11.22,11.22,1700
Central Fed Cp,CFBK,20180409,2.32,2.32,2.28,2.31,59900
C&F Financial Corp,CFFI,20180409,52.55,53.35,52.35,52.75,8900
Capitol Fed Finl Inc,CFFN,20180409,12.4,12.51,12.31,12.31,199100
Conformis Inc CS,CFMS,20180409,1.39,1.44,1.33,1.36,358200
Victory US 500 Ehnd Vol Wtd ETF,CFO,20180409,48.39,48.81,48.13,48.18,105200
Contrafect,CFRX,20180409,1.59,1.66,1.53,1.59,103100
The Carlyle Group,CG,20180409,20.4,20.7,20.15,20.2,572800
Tcg Bdc Inc,CGBD,20180409,17.79,17.96,17.64,17.69,48100
Compugen Ltd,CGEN,20180409,4.35,4.7,4.225,4.4,271500
Cancer Genetics Inc,CGIX,20180409,1.1,1.15,0.95,0.95,499100
Cogentix Medical In,CGNT,20180409,3.87,3.89,3.84,3.87,101800
Cognex Cp,CGNX,20180409,49.66,50.46,49.32,49.7,1533500
Calamos Glb Ttl Rtn,CGO,20180409,14.29,14.44,14.041,14.115,28800
Comstock Hldgs Cos,CHCI,20180409,1.78,1.89,1.78,1.88,11500
City Holding Co,CHCO,20180409,69.78,70.63,68.86,69.38,50600
Churchill Downs In,CHDN,20180409,239.7,241.2,235.35,235.4,80600
The Chefs Warehouse,CHEF,20180409,23.6,23.6,23,23.3,148800
Check-Cap Ltd Ord,CHEK,20180409,3.7,3.93,3.7,3.78,13700
Check-Cap Ltd A WT,CHEKW,20180409,0.26,0.26,0.26,0.26,1000
Chemical Financial,CHFC,20180409,54.43,54.9,53.33,53.43,241300
Charter Finl Corp,CHFN,20180409,21.64,22.095,20.89,21.25,60600
Chf Solutions Inc,CHFS,20180409,3,3.07,2.8,2.88,144800
Calamos Cv Opp & Inc,CHI,20180409,11.3,11.31,11.23,11.24,193100
Cherokee Inc,CHKE,20180409,1.39,1.4,1.25,1.35,8200
Check Point Software,CHKP,20180409,99.76,101.75,99.7,100.16,1548100
Chiasma Inc,CHMA,20180409,1.45,1.5,1.4,1.45,11600
Chemung Financial Cp,CHMG,20180409,46.6,46.6,45.06,46.37,2300
China Natural Res,CHNR,20180409,2,2.09,2,2.01,1200
Coherus Bio,CHRS,20180409,11.55,11.65,11.15,11.2,580300
C.H. Robinson Ww,CHRW,20180409,90.63,92.49,90.45,91.57,1083100
CHS B Cum Pfd Srs 4,CHSCL,20180409,27.9,28.04,27.77,28.04,25700
CHS Pfd Clb Ser3,CHSCM,20180409,26.83,26.9,26.79,26.87,30400
CHS Inc Pfd B Srs 2,CHSCN,20180409,28.35,28.35,28.06,28.35,19800
CHS Inc Cl B Pfd,CHSCO,20180409,28.82,28.85,28.72,28.73,12200
CHS Inc Cum Pfd,CHSCP,20180409,29.85,29.99,29.735,29.9,7700
Charter Communicatio,CHTR,20180409,311.88,319.74,310.67,316.51,1144000
Commercehub Inc,CHUBA,20180409,22.54,22.57,22.51,22.52,390300
Commercehub Inc,CHUBK,20180409,22.53,22.56,22.49,22.53,525400
Chuy's Holdings Inc,CHUY,20180409,26.75,26.9,26.25,26.7,102200
Calamos Gbl Dyn Inc,CHW,20180409,9.29,9.29,8.95,8.98,234000
Calamos Cv & High In,CHY,20180409,11.9,11.97,11.84,11.89,252700
Nasdaq Cybersecurity ETF FT,CIBR,20180409,25.06,25.34,24.95,24.96,98800
Victory Intl Hi Div Vol Wtd ETF,CID,20180409,35.785,35.785,35.685,35.685,1600
Cinedigm Corp,CIDM,20180409,1.33,1.38,1.33,1.34,14700
China Internet Nationwide Financial Services Inc,CIFS,20180409,28.83,28.97,21.06,21.06,239500
Colliers Intl Grp In,CIGI,20180409,70.1,70.1,68.6,68.7,24100
Victory Intl Vol Wtd ETF,CIL,20180409,40.72,41.01,40.72,40.82,500
Cincinnati Financial,CINF,20180409,73.23,73.83,72.49,72.77,481800
Interm Credit Bd Ishares,CIU,20180409,106.94,107.05,106.92,107.04,207300
Civista Bncshrs,CIVB,20180409,23.03,23.39,22.59,23,19800
Victory Dev Enhd Vol Wtd ETF,CIZ,20180409,35.15,35.38,35.12,35.2,7500
China Jojo Drugstore,CJJD,20180409,1.36,1.37,1.3,1.37,4100
Checkpoint Therapeutics Inc,CKPT,20180409,4.251,4.3,3.825,4.03,43700
Clarus Corp,CLAR,20180409,6.65,6.75,6.6,6.7,27800
Caladrius Bio,CLBS,20180409,5.1,5.31,4.99,5.31,31400
Collectors Universe,CLCT,20180409,16.55,16.55,15.97,16.25,75200
China Lending Corp,CLDC,20180409,1.78,1.83,1.75,1.75,9900
Celldex Therapeutics,CLDX,20180409,2.03,2.15,1.97,2.07,1608600
Clearfield Inc,CLFD,20180409,13.75,14.1,13.7,14.05,26500
Collplant Holdings Ltd.,CLGN,20180409,6.26,6.28,6.15,6.15,1300
Clearsign Combustion,CLIR,20180409,2.05,2.2,1.95,2,251900
Cellectis S.A. Ads,CLLS,20180409,29.74,29.74,28.54,29.13,409100
Calumet Specialty Pr,CLMT,20180409,7,7.05,6.9,6.9,127100
Clean Energy Fuels,CLNE,20180409,1.59,1.64,1.565,1.57,478500
Cellectar Biosc,CLRB,20180409,1.18,1.23,1.12,1.19,390900
Cellectar Bio Sra WT,CLRBZ,20180409,0.42,0.44,0.37,0.44,5000
IQ Chaikin U.S. Large Cap ETF,CLRG,20180409,25.02,25.12,24.72,24.81,11800
Clearone Inc,CLRO,20180409,7.15,7.17,7,7.15,6600
Clearside Biomedi,CLSD,20180409,10.48,10.79,10.23,10.52,428000
Celsion Corp,CLSN,20180409,2.25,2.35,2.23,2.28,120500
Town Sports Internat,CLUB,20180409,8.45,8.6,8.28,8.4,118200
Clovis Oncology Inc,CLVS,20180409,57,60.72,56.55,58.79,2399100
Euro Tech Hldg,CLWT,20180409,2.2,2.25,2.15,2.15,6000
Calyxt Inc,CLXT,20180409,14.95,15.305,14.03,15.05,62700
Columbus Mckinnon,CMCO,20180409,34.8,35.25,34.45,34.65,248800
Comcast Corp A,CMCSA,20180409,34.39,34.56,33.915,33.95,17554600
Cim Commercial TR Cp,CMCT,20180409,14.1,14.2,13.81,14.2,9900
CME Group Inc,CME,20180409,158.72,162.43,158.11,159.18,1449700
Cm Finance,CMFN,20180409,8.2,8.3,8.05,8.1,25300
Cimpress N.V. Ord,CMPR,20180409,151.79,153.56,150.22,151.16,126800
Chimerix Inc,CMRX,20180409,4.9,5.15,4.85,5.08,123200
Cm Seven Star Acquisition Corporation Right,CMSSR,20180409,0.315,0.32,0.315,0.32,216300
Cm Seven Star Acquisition Corp,CMSSU,20180409,10.25,10.25,10.2,10.2,2200
Clementia Pharmaceuticals Inc,CMTA,20180409,17.71,17.91,16,16.39,33800
Comtech Telecom Co,CMTL,20180409,29.83,29.935,29.16,29.24,215100
Constellation Alpha Capital Corp Unit,CNACU,20180409,10.08,10.42,10.05,10.42,47800
Constellation Alpha Capital Corp Warrant,CNACW,20180409,0.24,0.24,0.23,0.23,2000
Conatus Pharmaceutic,CNAT,20180409,4.15,4.25,3.95,3.95,834800
Century Bancorp Inc,CNBKA,20180409,79.25,80.25,78.25,78.9,6400
Concert Pharmaceutic,CNCE,20180409,19.19,20.52,18.98,20.04,249500
Loncar Cancer Immunotherapy ETF,CNCR,20180409,27.05,27.41,26.75,26.99,37600
Chinanet Online Hldg,CNET,20180409,1.81,1.87,1.75,1.76,68700
Conifer Holdings,CNFR,20180409,5.8,5.8,5.8,5.8,300
China Info Tech,CNIT,20180409,1.62,1.7,1.59,1.64,219000
C O N M E D Cp,CNMD,20180409,61.99,62.33,61.28,61.34,191100
Connectone Bancorp,CNOB,20180409,28.7,29,28.45,28.45,111100
Consolidated Communications Holdings Inc,CNSL,20180409,11.42,11.64,11.26,11.6,1074600
China Techfaith Wire,CNTF,20180409,2.16,2.22,2.14,2.22,5100
Century Casinos In,CNTY,20180409,7.56,7.93,7.51,7.77,275800
PC Connection Inc,CNXN,20180409,26.38,26.54,25.92,26.02,28300
Cobiz Financial Inc,COBZ,20180409,19.38,19.65,19.29,19.33,113600
Cocrystal Pharma Inc,COCP,20180409,4.8,5.3,4.8,5.07,48900
Coda Octopus Group,CODA,20180409,3.4,3.6,3.4,3.59,29900
Co-Diagnostics Inc,CODX,20180409,2.11,2.14,1.85,1.86,38300
Cogint Inc,COGT,20180409,2.4,2.4,2.225,2.25,609900
Coherent Inc,COHR,20180409,177.16,177.16,172.76,172.99,534100
Cohu Inc,COHU,20180409,22.6,22.93,22.32,22.36,153000
Coca Cola Bot Cons,COKE,20180409,175.69,177.3,174.55,174.88,34700
Columbia Banking Sys,COLB,20180409,42.28,42.77,41.68,41.71,302000
Collegium Pharma,COLL,20180409,21.88,23.17,21.57,21.79,564800
Columbia Sprtswr,COLM,20180409,79.48,79.53,78.5,78.53,183800
Commscope Holding Co,COMM,20180409,39.04,39.4,38.82,38.85,598400
Ishares Commodities Select Strategy ETF,COMT,20180409,36.7,36.93,36.56,36.79,56100
Cyrusone Inc,CONE,20180409,49.95,51.26,49.91,50.51,1020400
Conn's Inc,CONN,20180409,28,28.7,27.05,27.075,1094900
Polarityte Inc,COOL,20180409,18.26,18.6,17.55,17.8,66600
Core Mark Holding,CORE,20180409,21.62,21.62,21.24,21.27,149600
Corium Intl,CORI,20180409,10.54,10.8,10.48,10.51,129100
Corcept Therapeutics,CORT,20180409,16.31,17.18,16.3,16.75,622300
Costco Wholesale,COST,20180409,185.2,187.4,183.5,184.41,1946000
Coupa Software Inc,COUP,20180409,45.82,46.36,44.74,44.81,383200
Cowen Group Inc,COWN,20180409,14.15,14.375,14,14.15,462500
Cowen Inc 7.35% Senior Notes Due 2027,COWNZ,20180409,25.2,25.22,25.11,25.11,8100
Counterpath Corp,CPAH,20180409,2.65,2.72,2.55,2.72,23100
Canterbury Park Hl,CPHC,20180409,15.2,15.2,15.2,15.2,100
Cumberland Pharmaceu,CPIX,20180409,6.6,6.72,6.55,6.55,4300
Capella Education Co,CPLA,20180409,88.95,90.05,87.7,88.5,61700
Capital Product Part,CPLP,20180409,3.08,3.115,3.06,3.07,124400
Copart Inc,CPRT,20180409,50.1,50.61,49.88,49.89,1227400
Catalyst Pharm Inc,CPRX,20180409,2.39,2.42,2.35,2.36,547300
Cps Technologies,CPSH,20180409,1.29,1.29,1.29,1.29,400
Computer Programs,CPSI,20180409,29.75,29.95,29.45,29.55,79400
Consumer Portfol,CPSS,20180409,3.72,3.89,3.72,3.84,54200
Capstone Turbine Cp,CPST,20180409,1.5,1.52,1.4,1.43,1226100
Capitala Finance Crp,CPTA,20180409,7.79,7.92,7.79,7.87,33300
Capitala Finance Corp 5.75% Convertible Notes D,CPTAG,20180409,24.7,24.7,24.69,24.7,600
Capitala Finance Corp 6% Notes Due 2022,CPTAL,20180409,24.81,24.94,24.8,24.835,3300
Cra International,CRAI,20180409,54.15,54.76,53.73,53.9,51700
Cray Inc,CRAY,20180409,20.1,20.4,20.05,20.1,187500
Corbus Pharma,CRBP,20180409,5.75,6.2,5.7,6.1,713000
Core US Credit Bond ETF Ishares,CRED,20180409,108.67,108.96,108.61,108.93,52300
Cree Inc,CREE,20180409,40.76,41.5,40.28,41.01,1635400
China Recycling Ener,CREG,20180409,1.52,1.68,1.51,1.6,65000
Cresud Sacif ADR,CRESY,20180409,21.47,21.57,21.34,21.41,97700
Curis Inc,CRIS,20180409,0.54,0.55,0.51,0.51,1541700
Cardiome Pharma Corp,CRME,20180409,2.36,2.36,2.3,2.3,121500
America's Car-Mart,CRMT,20180409,50.7,51.55,49.6,49.6,49800
Ceragon Networks Ltd,CRNT,20180409,2.61,2.72,2.61,2.66,247700
Cronos Group Inc,CRON,20180409,5.7,5.8,5.5,5.57,1757900
Crocs Inc,CROX,20180409,16.77,17.26,16.45,16.61,865000
Crispr Therapeutics Ag,CRSP,20180409,45.06,47,44.31,44.86,1311600
Criteo S.A. Ads,CRTO,20180409,26.94,27.99,26.8,26.95,736500
Cirrus Logic Inc,CRUS,20180409,38.72,39.09,37.47,37.51,1588100
Corvel Cp,CRVL,20180409,50.05,51.75,49.9,50.55,31200
Corvus Pharma Com,CRVS,20180409,10.16,10.85,10.08,10.47,86400
Crown Crafts Inc,CRWS,20180409,5.87,5.92,5.7,5.845,12800
Carrizo Oil & Gas,CRZO,20180409,16.53,16.64,15.975,15.99,3211600
Victory US Smallcap Vol Wtd ETF,CSA,20180409,45.41,45.52,45.34,45.35,700
Victory US Smallcap Hi Div Vol Wtd ETF,CSB,20180409,42.58,42.81,42.58,42.81,2200
Champions Oncolog,CSBR,20180409,3.79,3.79,3.61,3.62,14500
Cisco Systems Inc,CSCO,20180409,40.95,42.06,40.9,41.17,25725700
Victory US Disc Enhd Vol Wtd ETF,CSF,20180409,44.32,44.46,44.11,44.14,7800
Centerstate Bank Corp,CSFL,20180409,26.49,26.72,26.19,26.2,334800
Costar Group Inc,CSGP,20180409,354.53,359.97,348.43,356.86,124500
C S G Sys Intl,CSGS,20180409,44.97,45.51,44.27,44.33,375900
Cardiovascular Syst,CSII,20180409,23,23,22.44,22.57,123500
Canadian Solar Inc,CSIQ,20180409,16.2,16.43,16,16.02,592500
1-3 Year Credit Bond Ishares,CSJ,20180409,103.79,103.86,103.77,103.86,667600
IQ Chaikin U.S. Small Cap ETF,CSML,20180409,27.21,27.38,26.99,26.99,140000
Cornerstone Ondemand,CSOD,20180409,40.23,40.865,40.01,40.06,373000
C S P Inc,CSPI,20180409,10.84,11.52,10.84,11.07,900
Calamos Strgc Ttl Rt,CSQ,20180409,11.73,11.86,11.7,11.71,251100
Chicken Soup For The Soul Entertainment Inc,CSSE,20180409,6.96,6.96,6.58,6.64,10200
Caesarstone Sdot-Yam,CSTE,20180409,20.4,20.4,19.85,19.9,124700
Capstar Financial Holdings Inc,CSTR,20180409,18.01,18.16,17.77,18.04,19400
Capital Southwest,CSWC,20180409,16.87,17.23,16.87,16.98,1900
Capital Southwest Corporation 5.95% Notes Due 20,CSWCL,20180409,25.24,25.37,25.23,25.37,4800
Csw Industrials Inc,CSWI,20180409,44.55,45,44.5,44.75,40100
CSX Corp,CSX,20180409,54.63,55.44,54.36,54.42,4604500
Cintas Corp,CTAS,20180409,168.03,170.26,167.51,167.67,393400
Community TR Bancp,CTBI,20180409,45.2,45.85,45.05,45.15,32000
Computer Task Gp Inc,CTG,20180409,8.29,8.49,8.15,8.25,125300
Charles & Colvard,CTHR,20180409,1.34,1.4,1.32,1.35,32800
Cti Inds Corp,CTIB,20180409,3.56,4.13,3.56,3.73,13100
Cti Biopharm Corp,CTIC,20180409,3.81,3.9,3.79,3.89,102800
Cytomx Thera,CTMX,20180409,28.01,29.06,27.95,28.43,274300
Caretrust REIT Inc,CTRE,20180409,13.67,13.67,13.42,13.43,622700
Control4 Corp,CTRL,20180409,20.92,21.59,20.88,21.2,303200
Citi Trends Inc,CTRN,20180409,32.05,32.49,31.9,32.01,130300
Ctrip.Com Intl Ltd,CTRP,20180409,45.19,45.63,44.63,44.78,2769400
Contravir Pharmaceut,CTRV,20180409,0.26,0.29,0.245,0.267,2232900
Cognizant Tech Sol,CTSH,20180409,79.43,80.23,78.87,78.91,3277900
Cytosorbents Cor,CTSO,20180409,7.4,7.4,7.3,7.35,74300
Conn Water Svcs In,CTWS,20180409,62.45,63,61.65,61.95,49000
Citius Pharmaceuticals Inc,CTXR,20180409,3.04,3.04,2.9,3.02,11600
Citius Pharmaceuticals Inc Warrant,CTXRW,20180409,0.67,0.67,0.64,0.64,2400
